x-axis,1,2
second,Volt,Volt
-25.00000E-03,+1.40703516E+00,+225.12563E-03
-24.97500E-03,+1.44723617E+00,+225.12563E-03
-24.95000E-03,+1.44723617E+00,+217.08542E-03
-24.92500E-03,+1.44402071E+00,+225.12563E-03
-24.90000E-03,+1.42954856E+00,+233.16583E-03
-24.87500E-03,+1.44723617E+00,+226.73388E-03
-24.85000E-03,+1.44723617E+00,+226.41181E-03
-24.82500E-03,+1.42793821E+00,+233.16583E-03
-24.80000E-03,+1.40703516E+00,+232.20067E-03
-24.77500E-03,+1.43758981E+00,+233.16583E-03
-24.75000E-03,+1.43115366E+00,+233.16583E-03
-24.72500E-03,+1.44562582E+00,+233.48790E-03
-24.70000E-03,+1.44723617E+00,+238.63367E-03
-24.67500E-03,+1.44723617E+00,+225.12563E-03
-24.65000E-03,+1.44563106E+00,+233.16583E-03
-24.62500E-03,+1.42311241E+00,+228.34108E-03
-24.60000E-03,+1.44723617E+00,+223.19531E-03
-24.57500E-03,+1.44723617E+00,+225.12563E-03
-24.55000E-03,+1.44723617E+00,+225.12563E-03
-24.52500E-03,+1.48100102E+00,+225.12563E-03
-24.50000E-03,+1.44723617E+00,+218.69263E-03
-24.47500E-03,+1.44723617E+00,+233.16583E-03
-24.45000E-03,+1.44401547E+00,+232.52169E-03
-24.42500E-03,+1.44723617E+00,+233.16583E-03
-24.40000E-03,+1.44723617E+00,+236.06131E-03
-24.37500E-03,+1.40703516E+00,+233.16583E-03
-24.35000E-03,+1.48743717E+00,+222.23225E-03
-24.32500E-03,+1.12562813E+00,+219.33781E-03
-24.30000E-03,+763.81909E-03,+185.56666E-03
-24.27500E-03,+419.69240E-03,+132.17969E-03
-24.25000E-03,+120.60301E-03,+73.97111E-03
-24.22500E-03,-86.82766E-03,+40.20100E-03
-24.20000E-03,-321.60804E-03,-4.17956E-03
-24.17500E-03,-517.78201E-03,-33.12701E-03
-24.15000E-03,-673.77598E-03,-64.32161E-03
-24.12500E-03,-747.73134E-03,-96.48241E-03
-24.10000E-03,-924.62311E-03,-112.56281E-03
-24.07500E-03,-1.00502511E+00,-131.21453E-03
-24.05000E-03,-1.08542712E+00,-158.22956E-03
-24.02500E-03,-1.16582913E+00,-168.84422E-03
-24.00000E-03,-1.20603014E+00,-196.17922E-03
-23.97500E-03,-1.27677530E+00,-191.03345E-03
-23.95000E-03,-1.36201885E+00,-232.20277E-03
-23.92500E-03,-1.34592061E+00,-213.22793E-03
-23.90000E-03,-1.37327555E+00,-247.95795E-03
