x-axis,1,2
second,Volt,Volt
-25.00000E-03,+807.39886E-03,+135.73335E-03
-24.97500E-03,+784.45288E-03,+132.25157E-03
-24.95000E-03,+764.18278E-03,+128.93750E-03
-24.92500E-03,+742.75062E-03,+123.51664E-03
-24.90000E-03,+720.84107E-03,+117.98587E-03
-24.87500E-03,+698.44785E-03,+115.53549E-03
-24.85000E-03,+676.78956E-03,+111.24591E-03
-24.82500E-03,+653.96293E-03,+104.90546E-03
-24.80000E-03,+629.80464E-03,+101.05622E-03
-24.77500E-03,+607.04710E-03,+99.59328E-03
-24.75000E-03,+583.90640E-03,+96.69127E-03
-24.72500E-03,+560.64634E-03,+92.33574E-03
-24.70000E-03,+537.54333E-03,+87.09516E-03
-24.67500E-03,+512.89509E-03,+82.12154E-03
-24.65000E-03,+489.84861E-03,+79.35772E-03
-24.62500E-03,+466.28705E-03,+75.62029E-03
-24.60000E-03,+445.02448E-03,+69.62971E-03
-24.57500E-03,+422.70664E-03,+66.05370E-03
-24.55000E-03,+398.20916E-03,+62.66802E-03
-24.52500E-03,+375.30087E-03,+56.23963E-03
-24.50000E-03,+352.02826E-03,+51.55936E-03
-24.47500E-03,+327.13504E-03,+48.18624E-03
-24.45000E-03,+303.89383E-03,+44.86652E-03
-24.42500E-03,+280.67147E-03,+40.79052E-03
-24.40000E-03,+257.44911E-03,+37.27481E-03
-24.37500E-03,+235.16267E-03,+33.50345E-03
-24.35000E-03,+210.85991E-03,+28.77167E-03
-24.32500E-03,+187.24182E-03,+24.52229E-03
-24.30000E-03,+164.56594E-03,+19.26602E-03
-24.27500E-03,+140.79082E-03,+14.96325E-03
-24.25000E-03,+119.05087E-03,+10.45383E-03
-24.22500E-03,+95.46418E-03,+7.28549E-03
-24.20000E-03,+70.06217E-03,+1.37720E-03
-24.17500E-03,+46.24308E-03,-3.06376E-03
-24.15000E-03,+22.84484E-03,-8.91175E-03
-24.12500E-03,-1.08104E-03,-10.91866E-03
-24.10000E-03,-24.68029E-03,-13.32444E-03
-24.07500E-03,-46.35115E-03,-17.65609E-03
-24.05000E-03,-71.69034E-03,-21.39542E-03
-24.02500E-03,-95.84235E-03,-25.19064E-03
-24.00000E-03,-119.67401E-03,-30.32506E-03
-23.97500E-03,-144.38506E-03,-35.50094E-03
-23.95000E-03,-167.41899E-03,-39.00283E-03
-23.92500E-03,-191.04336E-03,-43.62971E-03
-23.90000E-03,-214.46673E-03,-52.79744E-03
-23.87500E-03,-237.60743E-03,-53.87091E-03
-23.85000E-03,-261.86623E-03,-58.66426E-03
