x-axis,1,2
second,Volt,Volt
-19.50000E-03,-1.66874382E+00,-180.01224E-03
-19.48050E-03,-1.70894482E+00,+4.91238E-03
-19.46100E-03,-1.66874382E+00,-180.01224E-03
-19.44150E-03,-1.66874382E+00,+4.91238E-03
-19.42200E-03,-1.58834181E+00,-180.01224E-03
-19.40250E-03,-1.66874382E+00,-87.54993E-03
-19.38300E-03,-1.66874382E+00,+4.91238E-03
-19.36350E-03,-1.66874382E+00,+4.91238E-03
-19.34400E-03,-1.66874382E+00,+4.91238E-03
-19.32450E-03,-1.62854281E+00,+4.91238E-03
-19.30500E-03,-1.74914583E+00,+4.91238E-03
-19.28550E-03,-1.46773880E+00,-2.76895688E+00
-19.26600E-03,-1.02552775E+00,-549.86148E-03
-19.24650E-03,-703.91971E-03,-2.12172072E+00
-19.22700E-03,-462.71368E-03,-4.06342921E+00
-19.20750E-03,-100.90464E-03,-4.06342921E+00
-19.18800E-03,+100.10038E-03,-2.76895688E+00
-19.16850E-03,+341.30641E-03,-1.56694687E+00
-19.14900E-03,+421.70842E-03,-1.10463533E+00
-19.12950E-03,+662.91445E-03,-1.38202225E+00
-19.11000E-03,+823.71847E-03,-1.65940918E+00
-19.09050E-03,+904.12048E-03,-1.56694687E+00
-19.07100E-03,+1.06492449E+00,-1.47448456E+00
-19.05150E-03,+1.14532650E+00,-919.71071E-03
-19.03200E-03,+1.22572851E+00,-734.78609E-03
-19.01250E-03,+1.26592952E+00,-642.32378E-03
-18.99300E-03,+1.38653253E+00,-549.86148E-03
-18.97350E-03,+1.42673353E+00,-642.32378E-03
-18.95400E-03,+1.54733655E+00,-549.86148E-03
-18.93450E-03,+1.46693454E+00,-364.93686E-03
-18.91500E-03,+1.54733655E+00,-180.01224E-03
-18.89550E-03,+1.58753755E+00,-180.01224E-03
-18.87600E-03,+1.54733655E+00,-364.93686E-03
-18.85650E-03,+1.58753755E+00,-272.47455E-03
-18.83700E-03,+1.62773856E+00,-180.01224E-03
-18.81750E-03,+1.58753755E+00,-272.47455E-03
-18.79800E-03,+1.54733655E+00,+4.91238E-03
-18.77850E-03,+1.62773856E+00,-180.01224E-03
-18.75900E-03,+1.62773856E+00,-180.01224E-03
-18.73950E-03,+1.62773856E+00,-87.54993E-03
-18.72000E-03,+1.62773856E+00,-180.01224E-03
-18.70050E-03,+1.66793956E+00,-272.47455E-03
-18.68100E-03,+1.70814057E+00,-180.01224E-03
-18.66150E-03,+1.62773856E+00,-87.54993E-03
-18.64200E-03,+1.78854258E+00,-180.01224E-03
