x-axis,1,2
second,Volt,Volt
-4.880000E-03,+11.658291548E+00,+0.0E+00
-4.875100E-03,+11.846733761E+00,+12.562814E-03
-4.870200E-03,+11.658291548E+00,+0.0E+00
-4.865300E-03,+11.846733761E+00,+0.0E+00
-4.860400E-03,+11.658291548E+00,+113.065328E-03
-4.855500E-03,+11.846733761E+00,+12.562814E-03
-4.850600E-03,+11.658291548E+00,+0.0E+00
-4.845700E-03,+11.457286522E+00,-12.562814E-03
-4.840800E-03,-13.002512665E+00,+87.939699E-03
-4.835900E-03,-13.065326735E+00,+188.442213E-03
-4.831000E-03,-13.065326735E+00,+87.939699E-03
-4.826100E-03,-12.864321709E+00,+0.0E+00
-4.821200E-03,-12.663316682E+00,+0.0E+00
-4.816300E-03,-12.663316682E+00,+12.562814E-03
-4.811400E-03,-12.462311655E+00,+0.0E+00
-4.806500E-03,-12.462311655E+00,+0.0E+00
-4.801600E-03,-12.060301602E+00,+87.939699E-03
-4.796700E-03,-12.060301602E+00,+0.0E+00
-4.791800E-03,-11.947236274E+00,+0.0E+00
-4.786900E-03,-11.859296575E+00,+12.562814E-03
-4.782000E-03,-11.859296575E+00,+87.939699E-03
-4.777100E-03,-11.658291548E+00,+0.0E+00
-4.772200E-03,-11.658291548E+00,+87.939699E-03
-4.767300E-03,-11.469849336E+00,+0.0E+00
-4.762400E-03,-11.570351849E+00,+113.065328E-03
-4.757500E-03,-11.256281495E+00,+188.442213E-03
-4.752600E-03,-11.457286522E+00,+113.065328E-03
-4.747700E-03,-11.457286522E+00,+0.0E+00
-4.742800E-03,-11.344221194E+00,+0.0E+00
-4.737900E-03,-11.256281495E+00,+0.0E+00
-4.733000E-03,-11.457286522E+00,+0.0E+00
-4.728100E-03,-11.268844309E+00,+0.0E+00
-4.723200E-03,-11.457286522E+00,+0.0E+00
-4.718300E-03,-11.457286522E+00,+0.0E+00
-4.713400E-03,-11.457286522E+00,+113.065328E-03
-4.708500E-03,-11.658291548E+00,+0.0E+00
-4.703600E-03,-11.658291548E+00,+0.0E+00
-4.698700E-03,-11.658291548E+00,+0.0E+00
-4.693800E-03,-11.771356876E+00,+0.0E+00
-4.688900E-03,-12.060301602E+00,+201.005027E-03
-4.684000E-03,-11.947236274E+00,+87.939699E-03
-4.679100E-03,-12.248743814E+00,-12.562814E-03
-4.674200E-03,-12.261306629E+00,+87.939699E-03
-4.669300E-03,-12.273869443E+00,+0.0E+00
-4.664400E-03,-12.462311655E+00,+113.065328E-03
-4.659500E-03,-12.663316682E+00,+0.0E+00
