x-axis,1,2
second,Volt,Volt
-24.98000E-03,+8.04020107E+00,+7.23618096E+00
-24.95500E-03,+8.04020107E+00,+6.83417091E+00
-24.93000E-03,+7.83919604E+00,+6.83417091E+00
-24.90500E-03,+8.04020107E+00,+7.23618096E+00
-24.88000E-03,-16.68341722E+00,+6.83417091E+00
-24.85500E-03,-16.28140716E+00,+5.62814075E+00
-24.83000E-03,-15.67839208E+00,+4.42211059E+00
-24.80500E-03,-14.87437198E+00,+3.21608043E+00
-24.78000E-03,-14.27135690E+00,+2.41206032E+00
-24.75500E-03,-14.07035187E+00,+1.20603016E+00
-24.73000E-03,-13.66834182E+00,+402.01005E-03
-24.70500E-03,-13.26633176E+00,-804.02011E-03
-24.68000E-03,-12.86432171E+00,-804.02011E-03
-24.65500E-03,-12.46231166E+00,-1.60804021E+00
-24.63000E-03,-12.06030160E+00,-2.01005027E+00
-24.60500E-03,-11.85929658E+00,-2.41206032E+00
-24.58000E-03,-11.65829155E+00,-3.21608043E+00
-24.55500E-03,-11.45728652E+00,-3.21608043E+00
-24.53000E-03,-11.05527647E+00,-4.02010053E+00
-24.50500E-03,-10.85427144E+00,-4.42211059E+00
-24.48000E-03,-10.85427144E+00,-4.42211059E+00
-24.45500E-03,-10.45226139E+00,-4.42211059E+00
-24.43000E-03,-10.65326641E+00,-4.82412064E+00
-24.40500E-03,-10.25125636E+00,-5.22613069E+00
-24.38000E-03,-10.25125636E+00,-5.62814075E+00
-24.35500E-03,-10.25125636E+00,-6.03015080E+00
-24.33000E-03,-9.84924631E+00,-6.03015080E+00
-24.30500E-03,-9.84924631E+00,-6.03015080E+00
-24.28000E-03,-9.64824128E+00,-6.03015080E+00
-24.25500E-03,-9.64824128E+00,-6.03015080E+00
-24.23000E-03,-9.64824128E+00,-6.43216085E+00
-24.20500E-03,-9.44723625E+00,-6.83417091E+00
-24.18000E-03,-9.44723625E+00,-6.83417091E+00
-24.15500E-03,-9.44723625E+00,-6.83417091E+00
-24.13000E-03,-9.24623123E+00,-6.83417091E+00
-24.10500E-03,-9.44723625E+00,-6.83417091E+00
-24.08000E-03,-9.44723625E+00,-7.23618096E+00
-24.05500E-03,-9.24623123E+00,-7.23618096E+00
-24.03000E-03,-9.04522620E+00,-6.83417091E+00
-24.00500E-03,-9.04522620E+00,-7.23618096E+00
-23.98000E-03,-8.84422117E+00,-7.23618096E+00
-23.95500E-03,-9.04522620E+00,-7.23618096E+00
-23.93000E-03,-8.84422117E+00,-7.23618096E+00
-23.90500E-03,-9.04522620E+00,-7.23618096E+00
