x-axis,1,2
second,Volt,Volt
-4.680000E-03,-12.349246328E+00,-1.834170869E+00
-4.675300E-03,-12.449748841E+00,-1.608040214E+00
-4.670600E-03,-12.663316682E+00,-1.608040214E+00
-4.665900E-03,-12.650753868E+00,-1.231155789E+00
-4.661200E-03,-12.776382009E+00,-1.608040214E+00
-4.656500E-03,-12.675879496E+00,-804.020107E-03
-4.651800E-03,-12.952261408E+00,-1.030150762E+00
-4.647100E-03,-13.065326735E+00,-778.894478E-03
-4.642400E-03,-13.065326735E+00,-577.889452E-03
-4.637700E-03,-13.065326735E+00,-402.010053E-03
-4.633000E-03,-13.266331762E+00,+0.0E+00
-4.628300E-03,-13.266331762E+00,+0.0E+00
-4.623600E-03,-13.467336789E+00,+0.0E+00
-4.618900E-03,-13.467336789E+00,+25.125628E-03
-4.614200E-03,-13.580402116E+00,+402.010053E-03
-4.609500E-03,-13.668341815E+00,+402.010053E-03
-4.604800E-03,-13.781407143E+00,+577.889452E-03
-4.600100E-03,-13.680904630E+00,+804.020107E-03
-4.595400E-03,-13.982412170E+00,+979.899505E-03
-4.590700E-03,-14.070351869E+00,+1.206030160E+00
-4.586000E-03,-13.982412170E+00,+1.206030160E+00
-4.581300E-03,-14.271356896E+00,+1.608040214E+00
-4.576600E-03,-14.183417196E+00,+1.608040214E+00
-4.571900E-03,-14.258794081E+00,+1.231155789E+00
-4.567200E-03,-14.070351869E+00,+1.608040214E+00
-4.562500E-03,-14.283919710E+00,+1.984924639E+00
-4.557800E-03,-14.271356896E+00,+1.834170869E+00
-4.553100E-03,-14.283919710E+00,+1.984924639E+00
-4.548400E-03,-14.472361922E+00,+1.608040214E+00
-4.543700E-03,-14.472361922E+00,+1.633165842E+00
-4.539000E-03,-14.384422223E+00,+2.185929665E+00
-4.534300E-03,-14.472361922E+00,+1.984924639E+00
-4.529600E-03,-14.472361922E+00,+2.010050267E+00
-4.524900E-03,-14.271356896E+00,+2.010050267E+00
-4.520200E-03,-14.271356896E+00,+1.834170869E+00
-4.515500E-03,-14.283919710E+00,+1.633165842E+00
-4.510800E-03,-14.271356896E+00,+1.608040214E+00
-4.506100E-03,-14.271356896E+00,+1.608040214E+00
-4.501400E-03,-14.158291568E+00,+1.608040214E+00
-4.496700E-03,-14.258794081E+00,+1.984924639E+00
-4.492000E-03,-14.095477497E+00,+1.608040214E+00
-4.487300E-03,-14.070351869E+00,+1.206030160E+00
-4.482600E-03,-14.158291568E+00,+1.206030160E+00
-4.477900E-03,-14.070351869E+00,+1.206030160E+00
